category,name,object,scene,x,y,schema,objectIndex,npcId,spriteI,dropType,size,keyUse,groupCount,target,targetBis,linkedTorch,objectiveCleared,destination,statsId,level,skillId,moduleId,container,destI,tier,keyId,pickup,npcToFreeCount,duration,torchGroupCount,isStartCheckpoint,torchesCount,dropXp
crystals,XP crystal,OverworldDestroyable110,Overworld,-52.2,9.17,CrystalDestroyable,52063,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable111,Overworld,163.93,187.51,CrystalDestroyable,52066,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable112,Overworld,162.45,187.07,CrystalDestroyable,52069,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable113,Overworld,165.47,187.06,CrystalDestroyable,52072,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable114,Overworld,164,186,CrystalDestroyable,52075,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable115,Overworld,-187.93,68.53,CrystalDestroyable,52078,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable116,Overworld,-189.59,67.57,CrystalDestroyable,52081,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable117,Overworld,-186.37,67.44,CrystalDestroyable,52084,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable118,Overworld,-166,114,CrystalDestroyable,52087,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable119,Overworld,-165,115,CrystalDestroyable,52090,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable120,Overworld,-167,115,CrystalDestroyable,52093,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable121,Overworld,-166,116,CrystalDestroyable,52096,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable122,Overworld,-97.41,-257.57,CrystalDestroyable,52099,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable123,Overworld,-93.51,15.26,CrystalDestroyable,52102,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable124,Overworld,-103.11,-254.41,CrystalDestroyable,52105,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable125,Overworld,-95.1,-255.86,CrystalDestroyable,52108,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable126,Overworld,-35.08,133.35,CrystalDestroyable,52111,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable127,Overworld,-35.03,132.5,CrystalDestroyable,52114,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable128,Overworld,-34,135,CrystalDestroyable,52117,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable129,Overworld,-103.02,-253.31,CrystalDestroyable,52120,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable130,Overworld,-33.05,132.54,CrystalDestroyable,52123,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable131,Overworld,-34,130,CrystalDestroyable,52126,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable132,Overworld,-31.92,132.42,CrystalDestroyable,52129,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable133,Overworld,-102.48,-256.79,CrystalDestroyable,52132,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable134,Overworld,-100.84,-256.22,CrystalDestroyable,52135,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable135,Overworld,-96.49,-256.23,CrystalDestroyable,52138,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable136,Overworld,-96.2,-256.89,CrystalDestroyable,52141,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable137,Overworld,-93.79,-254.86,CrystalDestroyable,52144,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable138,Overworld,-104.48,-254.91,CrystalDestroyable,52147,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable139,Overworld,-26,18,CrystalDestroyable,52150,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable140,Overworld,-147,-7,CrystalDestroyable,52153,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable141,Overworld,-146,-9,CrystalDestroyable,52156,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable142,Overworld,-151,-9,CrystalDestroyable,52159,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable143,Overworld,-150,-8,CrystalDestroyable,52162,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable144,Overworld,-249.87,-97.98,CrystalDestroyable,52165,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable145,Overworld,-227.15,-95.59,CrystalDestroyable,52168,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable146,Overworld,-232.91,-109.62,CrystalDestroyable,52171,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable147,Overworld,-87.28,21.21,CrystalDestroyable,52174,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable148,Overworld,-227.67,-93.35,CrystalDestroyable,52177,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable149,Overworld,-236.38,-95.83,CrystalDestroyable,52180,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable150,Overworld,-233.32,-87.36,CrystalDestroyable,52183,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable151,Overworld,-233,-111,CrystalDestroyable,52186,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable152,Overworld,-236.2,-92.57,CrystalDestroyable,52189,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable153,Overworld,-245.67,-101.84,CrystalDestroyable,52192,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable154,Overworld,-243.34,-100.68,CrystalDestroyable,52195,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable155,Overworld,-248.11,-98.06,CrystalDestroyable,52198,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable156,Overworld,-237.63,-93.38,CrystalDestroyable,52201,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable157,Overworld,-153.46,-85.14,CrystalDestroyable,52204,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable158,Overworld,-149.3,-82.79,CrystalDestroyable,52207,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable159,Overworld,-152.72,-82.2,CrystalDestroyable,52210,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable160,Overworld,-113,21,CrystalDestroyable,52213,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable161,Overworld,-113,17,CrystalDestroyable,52216,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable162,Overworld,-107.98,10.3,CrystalDestroyable,52219,,,,3,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable163,Overworld,-106.44,11.87,CrystalDestroyable,52222,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable164,Overworld,-107.28,12.83,CrystalDestroyable,52225,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable165,Overworld,-110.09,11.54,CrystalDestroyable,52228,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable166,Overworld,-110.04,16,CrystalDestroyable,52231,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable167,Overworld,-244.23,-102.86,CrystalDestroyable,52234,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable168,Overworld,-223.59,-96.72,CrystalDestroyable,52237,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable169,Overworld,-155.7,69.77,CrystalDestroyable,52240,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable170,Overworld,-142.19,69.61,CrystalDestroyable,52243,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable171,Overworld,-152.19,65.97,CrystalDestroyable,52246,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable172,Overworld,-143.38,72.84,CrystalDestroyable,52249,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable173,Overworld,-166,159,CrystalDestroyable,52252,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable174,Overworld,-162,160,CrystalDestroyable,52255,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable175,Overworld,-165.18,157.31,CrystalDestroyable,52258,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable176,Overworld,-163,158,CrystalDestroyable,52261,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable177,Overworld,-164,157,CrystalDestroyable,52264,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable178,Overworld,-129,201,CrystalDestroyable,52267,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable179,Overworld,-165.15,151.91,CrystalDestroyable,52270,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable180,Overworld,-135.7,180.26,CrystalDestroyable,52273,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable181,Overworld,-133.07,174.72,CrystalDestroyable,52276,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable182,Overworld,-130.48,177.18,CrystalDestroyable,52279,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable183,Overworld,-131.69,180.89,CrystalDestroyable,52282,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable184,Overworld,-130.47,181.41,CrystalDestroyable,52285,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable185,Overworld,-129.93,180.03,CrystalDestroyable,52288,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable186,Overworld,-149.9,180.89,CrystalDestroyable,52291,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable187,Overworld,-149.67,176.04,CrystalDestroyable,52294,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable188,Overworld,-149.3,179.94,CrystalDestroyable,52297,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable189,Overworld,-277.46,133.29,CrystalDestroyable,52300,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable190,Overworld,-273.61,137.11,CrystalDestroyable,52303,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable191,Overworld,-276.24,136.74,CrystalDestroyable,52306,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable192,Overworld,-275.2,131.38,CrystalDestroyable,52309,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable193,Overworld,-271.83,134.14,CrystalDestroyable,52312,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable194,Overworld,-134.65,202.91,CrystalDestroyable,52315,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable195,Overworld,30.7,162.48,CrystalDestroyable,52318,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable196,Overworld,33.75,166.48,CrystalDestroyable,52321,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable197,Overworld,32.46,164.15,CrystalDestroyable,52324,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable198,Overworld,32.39,162.83,CrystalDestroyable,52327,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable199,Overworld,34.29,166.05,CrystalDestroyable,52330,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable200,Overworld,28,167,CrystalDestroyable,52333,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable201,Overworld,28.24,174.15,CrystalDestroyable,52336,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable202,Overworld,31.45,163.86,CrystalDestroyable,52339,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable203,Overworld,34.26,163.26,CrystalDestroyable,52342,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable204,Overworld,27.16,164.65,CrystalDestroyable,52345,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable205,Overworld,-116.2,-4.89,CrystalDestroyable,52348,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable206,Overworld,-95.62,11.82,CrystalDestroyable,52351,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable207,Overworld,-168,149.17,CrystalDestroyable,52354,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable208,Overworld,-166.58,148.58,CrystalDestroyable,52357,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable209,Overworld,-164.58,150.58,CrystalDestroyable,52360,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable210,Overworld,-166.58,152.58,CrystalDestroyable,52363,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable211,Overworld,-168,152,CrystalDestroyable,52366,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable212,Overworld,-165.2,149.12,CrystalDestroyable,52369,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable213,Overworld,-168.54,150.57,CrystalDestroyable,52372,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable214,Overworld,1.5,28.65,CrystalDestroyable,52375,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable215,Overworld,-4.45,29.18,CrystalDestroyable,52378,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable216,Overworld,-2.37,26.6,CrystalDestroyable,52381,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable217,Overworld,-15.9,36.19,CrystalDestroyable,52384,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable218,Overworld,-1.41,30.69,CrystalDestroyable,52387,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable219,Overworld,0,31,CrystalDestroyable,52390,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable220,Overworld,-14,28,CrystalDestroyable,52393,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable221,Overworld,9.59,42.85,CrystalDestroyable,52396,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable222,Overworld,8.26,43.82,CrystalDestroyable,52399,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable223,Overworld,4,43.97,CrystalDestroyable,52402,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable224,Overworld,-13.17,40.08,CrystalDestroyable,52405,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable225,Overworld,-14.03,39.33,CrystalDestroyable,52408,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable226,Overworld,-12.87,38.8,CrystalDestroyable,52411,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable227,Overworld,-12.46,40.79,CrystalDestroyable,52414,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable228,Overworld,-14.55,37.19,CrystalDestroyable,52417,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable229,Overworld,-232,-97,CrystalDestroyable,52420,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable230,Overworld,-234,-97,CrystalDestroyable,52423,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable231,Overworld,-232.37,-97.9,CrystalDestroyable,52426,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable232,Overworld,-229.4,-97.22,CrystalDestroyable,52429,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable233,Overworld,-226.59,-94.45,CrystalDestroyable,52432,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable234,Overworld,-46.87,30.67,CrystalDestroyable,52435,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable235,Overworld,-49,31,CrystalDestroyable,52438,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable236,Overworld,-44.36,31.08,CrystalDestroyable,52441,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable237,Overworld,-42.5,49.19,CrystalDestroyable,52444,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable238,Overworld,-41.25,49,CrystalDestroyable,52447,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable239,Overworld,-42.18,48.21,CrystalDestroyable,52450,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable240,Overworld,-41,48,CrystalDestroyable,52453,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable241,Overworld,-42.55,47.58,CrystalDestroyable,52456,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable242,Overworld,-3.28,42.69,CrystalDestroyable,52459,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable243,Overworld,-5.25,43.97,CrystalDestroyable,52462,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable244,Overworld,-3.81,43.28,CrystalDestroyable,52465,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable245,Overworld,-16.21,34.98,CrystalDestroyable,52468,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable246,Overworld,-16.39,35.82,CrystalDestroyable,52471,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable247,Overworld,-16.26,37.19,CrystalDestroyable,52474,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable248,Overworld,-16.46,36.67,CrystalDestroyable,52477,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable249,Overworld,3.65,43.61,CrystalDestroyable,52480,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable250,Overworld,9.19,43.48,CrystalDestroyable,52483,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable251,Overworld,-20.02,-35.7,CrystalDestroyable,52486,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable252,Overworld,-30.06,5.05,CrystalDestroyable,52489,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable253,Overworld,-31.17,5.48,CrystalDestroyable,52492,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable254,Overworld,-149.35,-86.18,CrystalDestroyable,52495,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable255,Overworld,-109.26,-61.45,CrystalDestroyable,52498,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable256,Overworld,-91.44,-41.4,CrystalDestroyable,52501,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable257,Overworld,-92.04,-42.39,CrystalDestroyable,52504,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable258,Overworld,-93.04,-41.39,CrystalDestroyable,52507,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable259,Overworld,-72.01,74.01,CrystalDestroyable,52510,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable260,Overworld,-72.65,73.44,CrystalDestroyable,52513,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable261,Overworld,-71.29,73.37,CrystalDestroyable,52516,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable262,Overworld,-71.31,74.59,CrystalDestroyable,52519,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable263,Overworld,-72.84,73.99,CrystalDestroyable,52522,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable264,Overworld,-72.01,74.82,CrystalDestroyable,52525,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable265,Overworld,-71.2,74.02,CrystalDestroyable,52528,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable266,Overworld,-72.69,74.6,CrystalDestroyable,52531,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable267,Overworld,-107.69,169.17,CrystalDestroyable,52534,,,,3,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable268,Overworld,-107.54,167.62,CrystalDestroyable,52537,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable269,Overworld,-106.71,170.67,CrystalDestroyable,52540,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable270,Overworld,-133.98,178.12,CrystalDestroyable,52543,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable271,Overworld,-152,178.12,CrystalDestroyable,52546,,,,2,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,OverworldDestroyable272,Overworld,-108.44,170.23,CrystalDestroyable,52549,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable273,Overworld,-134.25,-59.28,CrystalDestroyable,52552,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable274,Overworld,-41.99,91.94,CrystalDestroyable,52555,,,,3,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable275,Overworld,-60,-152,CrystalDestroyable,52558,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable276,Overworld,-62,-152,CrystalDestroyable,52561,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable277,Overworld,-60,-150,CrystalDestroyable,52564,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable278,Overworld,-58,-152,CrystalDestroyable,52567,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable279,Overworld,-59,-151,CrystalDestroyable,52570,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable280,Overworld,-61,-151,CrystalDestroyable,52573,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable281,Overworld,52,202,CrystalDestroyable,52576,,,,3,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable282,Overworld,51,201,CrystalDestroyable,52579,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable283,Overworld,53,204,CrystalDestroyable,52582,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable284,Overworld,49.32,202.77,CrystalDestroyable,52585,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable285,Overworld,22,136,CrystalDestroyable,52588,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable286,Overworld,17.14,132.17,CrystalDestroyable,52591,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,OverworldDestroyable287,Overworld,14.13,133.45,CrystalDestroyable,52594,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,OverworldDestroyable288,Overworld,20.34,135.64,CrystalDestroyable,52597,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,OverworldDestroyable289,Overworld,19.86,134.99,CrystalDestroyable,52600,,,,1,,,,,,,,,,,,,,,,,,,,,,false
