category,name,object,scene,x,y,schema,objectIndex,size,tier,spriteI
enemies,Enemy,Cave 281 FighterT3 S1,Cave,-844,223,Enemy,88968,1,3,82
enemies,Enemy,Cave 282 FighterT1 S1,Cave,-834,234,Enemy,88975,1,1,70
enemies,Enemy,Cave 283 FighterT1 S1,Cave,-836,236.16,Enemy,88981,1,1,70
enemies,Enemy,Cave 284 FighterT1 S1,Cave,-850,229,Enemy,88987,1,1,70
enemies,Enemy,Cave 285 FighterT1 S1,Cave,-848.45,227.45,Enemy,88993,1,1,70
enemies,Enemy,Cave 286 FighterT1 S1,Cave,-846,226,Enemy,88999,1,1,70
enemies,Enemy,Cave 287 FighterT1 S1,Cave,-844,224,Enemy,89005,1,1,70
enemies,Enemy,Cave 288 FighterT1 S1,Cave,-842,226,Enemy,89011,1,1,70
enemies,Enemy,Cave 289 FighterT1 S1,Cave,-840,228,Enemy,89017,1,1,70
enemies,Enemy,Cave 290 FighterT1 S1,Cave,-838,230,Enemy,89023,1,1,70
enemies,Enemy,Cave 291 FighterT1 S1,Cave,-836,232,Enemy,89029,1,1,70
enemies,Enemy,Cave 292 FighterT1 S1,Cave,-838,238,Enemy,89035,1,1,70
enemies,Enemy,Cave 293 FighterT1 S1,Cave,-840,240,Enemy,89041,1,1,70
enemies,Enemy,Cave 294 FighterT1 S1,Cave,-842,242,Enemy,89047,1,1,70
enemies,Enemy,Cave 295 FighterT1 S1,Cave,-844,244,Enemy,89053,1,1,70
enemies,Enemy,Cave 296 FighterT1 S1,Cave,-846,242,Enemy,89059,1,1,70
enemies,Enemy,Cave 297 FighterT1 S1,Cave,-848,240,Enemy,89065,1,1,70
enemies,Enemy,Cave 298 FighterT1 S1,Cave,-850,238,Enemy,89071,1,1,70
enemies,Enemy,Cave 299 FighterT1 S1,Cave,-852,236,Enemy,89077,1,1,70
enemies,Enemy,Cave 300 FighterT1 S1,Cave,-854,234,Enemy,89083,1,1,70
enemies,Enemy,Cave 301 FighterT1 S1,Cave,-852,231.84,Enemy,89089,1,1,70
enemies,Enemy,Cave 302 DoublerT3 S1 Bounce Pattern,Cave,-844,224,Enemy,89096,1,3,131
enemies,Enemy,Cave 303 DoublerT3 S1 Bounce Pattern,Cave,-844,224,Enemy,89102,1,3,131
enemies,Enemy,Cave 304 FighterT3 S3,Cave,-844,242,Enemy,89108,3,3,132
enemies,Enemy,Cave 305 SpitterT3 S1,Cave,-822,161,Enemy,89128,1,3,73
enemies,Enemy,Cave 306 SpitterT3 S1,Cave,-822,161,Enemy,89139,1,3,73
enemies,Enemy,Cave 307 SpitterT3 S2,Cave,-822,161,Enemy,89150,2,3,79
enemies,Enemy,Cave 308 SpitterT3 S1,Cave,-822,161,Enemy,89161,1,3,73
enemies,Enemy,Cave 309 SpitterT3 S3,Cave,-822,161,Enemy,89173,3,3,79
enemies,Enemy,Cave 310 BloberT2 S2,Cave,-825,161,Enemy,89191,2,2,110
enemies,Enemy,Cave 311 BloberT2 S2,Cave,-822,164,Enemy,89216,2,2,110
enemies,Enemy,Cave 312 BloberT2 S2,Cave,-819,161,Enemy,89241,2,2,110
enemies,Enemy,Cave 313 BloberT2 S2,Cave,-822,158,Enemy,89266,2,2,110
enemies,Enemy,Cave 314 BloberT2 S2,Cave,-882,122,Enemy,89296,2,2,110
enemies,Enemy,Cave 315 BloberT2 S2,Cave,-872,122,Enemy,89321,2,2,110
enemies,Enemy,Cave 316 BloberT2 S2,Cave,-872,110,Enemy,89346,2,2,110
enemies,Enemy,Cave 317 BloberT2 S2,Cave,-882,110,Enemy,89371,2,2,110
enemies,Enemy,Cave 318 BloberT2 S2,Cave,-882,122,Enemy,89397,2,2,110
enemies,Enemy,Cave 319 BloberT2 S2,Cave,-872,122,Enemy,89422,2,2,110
enemies,Enemy,Cave 320 BloberT2 S2,Cave,-872,110,Enemy,89447,2,2,110
enemies,Enemy,Cave 321 BloberT2 S2,Cave,-882,110,Enemy,89472,2,2,110
enemies,Enemy,Cave 322 BloberT2 S2,Cave,-886,114,Enemy,89497,2,2,110
enemies,Enemy,Cave 323 BloberT2 S2,Cave,-886,117,Enemy,89522,2,2,110
enemies,Enemy,Cave 324 BloberT2 S2,Cave,-868,114,Enemy,89547,2,2,110
enemies,Enemy,Cave 325 BloberT2 S2,Cave,-868,117,Enemy,89572,2,2,110
enemies,Enemy,Cave 326 BloberT2 S2,Cave,-877,120,Enemy,89597,2,2,110
enemies,Enemy,Cave 327 BloberT2 S2,Cave,-877,112,Enemy,89622,2,2,110
enemies,Boss/enemy,Cave 328 Miniboss Blober T3 S3,Cave,-754,220,Enemy,89652,3,3,133
enemies,Enemy,Cave 329 ShooterT1 S2 Solid,Cave,-533,120,Enemy,89708,2,1,60
enemies,Enemy,Cave 330 ShooterT1 S2 Solid,Cave,-539.98,132.02,Enemy,89712,2,1,60
enemies,Enemy,Cave 331 ShooterT1 S2 Solid,Cave,-552,137,Enemy,89716,2,1,60
enemies,Enemy,Cave 332 ShooterT1 S2 Solid,Cave,-564.02,132.02,Enemy,89720,2,1,60
enemies,Enemy,Cave 333 ShooterT1 S2 Solid,Cave,-571,120,Enemy,89724,2,1,60
enemies,Enemy,Cave 334 ShooterT1 S2 Solid,Cave,-564.02,107.98,Enemy,89728,2,1,60
enemies,Enemy,Cave 335 ShooterT1 S2 Solid,Cave,-552,103,Enemy,89732,2,1,60
enemies,Enemy,Cave 336 ShooterT1 S2 Solid,Cave,-539.98,107.98,Enemy,89736,2,1,60
enemies,Enemy,Cave 337 JarrerT2 S1,Cave,-561,127,Enemy,89741,1,2,11
enemies,Enemy,Cave 338 JarrerT2 S1,Cave,-543,127,Enemy,89768,1,2,11
enemies,Enemy,Cave 339 JarrerT2 S1,Cave,-561,113,Enemy,89795,1,2,11
enemies,Enemy,Cave 340 JarrerT2 S1,Cave,-543,113,Enemy,89822,1,2,11
enemies,Enemy,Cave 341 JarrerT2 S1,Cave,-552,135,Enemy,89849,1,2,11
enemies,Enemy,Cave 342 JarrerT2 S1,Cave,-552,105,Enemy,89876,1,2,11
enemies,Enemy,Cave 343 FighterT2 S1,Cave,-556,120,Enemy,89904,1,2,71
enemies,Enemy,Cave 344 FighterT2 S1,Cave,-554,116.54,Enemy,89912,1,2,71
enemies,Enemy,Cave 345 FighterT2 S1,Cave,-550,116.54,Enemy,89920,1,2,71
enemies,Enemy,Cave 346 FighterT2 S1,Cave,-550,123.46,Enemy,89928,1,2,71
enemies,Enemy,Cave 347 FighterT2 S1,Cave,-554,123.46,Enemy,89936,1,2,71
enemies,Enemy,Cave 348 FighterT2 S1,Cave,-548,120,Enemy,89944,1,2,71
enemies,Enemy,Cave 349 JarrerT2 S2,Cave,-561,127,Enemy,89953,2,2,12
enemies,Enemy,Cave 350 JarrerT2 S2,Cave,-543,127,Enemy,89990,2,2,12
enemies,Enemy,Cave 351 JarrerT2 S2,Cave,-561,113,Enemy,90027,2,2,12
enemies,Enemy,Cave 352 JarrerT2 S2,Cave,-543,113,Enemy,90064,2,2,12
enemies,Enemy,Cave 353 BusherT1 S2 Grid,Cave,-688,-87,Enemy,90115,2,1,77
enemies,Enemy,Cave 354 BusherT1 S2 Grid,Cave,-668,-87,Enemy,90151,2,1,77
enemies,Enemy,Cave 355 BusherT1 S2 Grid,Cave,-677,-87,Enemy,90188,2,1,77
enemies,Enemy,Cave 356 BusherT1 S2 Grid,Cave,-679,-87,Enemy,90224,2,1,77
enemies,Enemy,Cave 357 BusherT1 S2 Grid,Cave,-677,-87,Enemy,90261,2,1,77
enemies,Enemy,Cave 358 BusherT1 S2 Grid,Cave,-679,-87,Enemy,90297,2,1,77
enemies,Enemy,Cave 359 BusherT1 S2 Grid,Cave,-668,-88,Enemy,90333,2,1,77
enemies,Enemy,Cave 360 BusherT1 S2 Grid,Cave,-688,-86,Enemy,90369,2,1,77
enemies,Enemy,Cave 361 StrollerT3 S2,Cave,-646,235,Enemy,90421,2,3,107
enemies,Enemy,Cave 362 DodgerT2 S1,Cave,-647,233,Enemy,90429,1,2,56
enemies,Enemy,Cave 363 DodgerT2 S1,Cave,-647,237,Enemy,90439,1,2,56
enemies,Enemy,Cave 364 StrollerT3 S2,Cave,-663,235,Enemy,90449,2,3,107
enemies,Enemy,Cave 365 DodgerT2 S1,Cave,-662,233,Enemy,90457,1,2,56
enemies,Enemy,Cave 366 DodgerT2 S1,Cave,-662,237,Enemy,90467,1,2,56
enemies,Enemy,Cave 367 DodgerT3 S1,Cave,-646,233,Enemy,90478,1,3,134
enemies,Enemy,Cave 368 DodgerT3 S1,Cave,-646,237,Enemy,90488,1,3,134
enemies,Enemy,Cave 369 DodgerT3 S1,Cave,-666,233,Enemy,90498,1,3,134
enemies,Enemy,Cave 370 DodgerT3 S1,Cave,-666,237,Enemy,90508,1,3,134
enemies,Enemy,Cave 371 SpitterT3 S1,Cave,-667,235,Enemy,90518,1,3,73
enemies,Enemy,Cave 372 SpitterT3 S1,Cave,-657,238,Enemy,90529,1,3,73
enemies,Enemy,Cave 373 DodgerT3 S2,Cave,-645,235,Enemy,90541,2,3,135
enemies,Enemy,Cave 374 SpitterT3 S2,Cave,-656,235,Enemy,90552,2,3,79
enemies,Enemy,Cave 375 DodgerT3 S2,Cave,-667,235,Enemy,90563,2,3,135
enemies,Enemy,Cave 376 SpitterT3 S2,Cave,-656,235,Enemy,90574,2,3,79
enemies,Enemy,Cave 377 CreeperT1 S1,Cave,-695.47,55.95,Enemy,90589,1,1,53
enemies,Enemy,Cave 378 CreeperT1 S1,Cave,-681.47,55.95,Enemy,90596,1,1,53
enemies,Enemy,Cave 379 CreeperT2 S1,Cave,-682,58.63,Enemy,90603,1,2,47
enemies,Enemy,Cave 380 CreeperT1 S1,Cave,-683.52,60.9,Enemy,90618,1,1,53
enemies,Enemy,Cave 381 CreeperT1 S1,Cave,-685.79,62.42,Enemy,90625,1,1,53
enemies,Enemy,Cave 382 CreeperT1 S1,Cave,-688.47,62.95,Enemy,90632,1,1,53
enemies,Enemy,Cave 383 CreeperT2 S1,Cave,-691.15,62.42,Enemy,90639,1,2,47
enemies,Enemy,Cave 384 CreeperT1 S1,Cave,-693.42,60.9,Enemy,90654,1,1,53
enemies,Enemy,Cave 385 CreeperT1 S1,Cave,-694.93,58.63,Enemy,90661,1,1,53
enemies,Enemy,Cave 386 CreeperT2 S1,Cave,-694.93,53.27,Enemy,90668,1,2,47
enemies,Enemy,Cave 387 CreeperT1 S1,Cave,-693.42,51,Enemy,90683,1,1,53
enemies,Enemy,Cave 388 CreeperT1 S1,Cave,-691.15,49.48,Enemy,90690,1,1,53
enemies,Enemy,Cave 389 CreeperT1 S1,Cave,-688.47,48.95,Enemy,90697,1,1,53
enemies,Enemy,Cave 390 CreeperT2 S1,Cave,-685.79,49.48,Enemy,90704,1,2,47
enemies,Enemy,Cave 391 CreeperT1 S1,Cave,-683.52,51,Enemy,90719,1,1,53
enemies,Enemy,Cave 392 CreeperT1 S1,Cave,-682,53.27,Enemy,90726,1,1,53
enemies,Enemy,Cave 393 CreeperT1 S1,Cave,-940,-66,Enemy,90737,1,1,53
enemies,Enemy,Cave 394 CreeperT1 S1,Cave,-954,-66,Enemy,90744,1,1,53
enemies,Enemy,Cave 395 CreeperT1 S1,Cave,-947,-55,Enemy,90751,1,1,53
enemies,Enemy,Cave 396 CreeperT1 S1,Cave,-738,-25.41,Enemy,90762,1,1,53
enemies,Enemy,Cave 397 CreeperT1 S1,Cave,-742.43,-23.38,Enemy,90769,1,1,53
enemies,Enemy,Cave 398 CreeperT1 S1,Cave,-737.56,-26.23,Enemy,90776,1,1,53
enemies,Enemy,Cave 399 CreeperT1 S1,Cave,-742.41,-26.49,Enemy,90783,1,1,53
enemies,Enemy,Cave 400 CreeperT1 S1,Cave,-741.55,-24.11,Enemy,90790,1,1,53
enemies,Enemy,Cave 401 CreeperT1 S1,Cave,-740.44,-23.66,Enemy,90797,1,1,53
enemies,Enemy,Cave 402 CreeperT1 S1,Cave,-741.43,-23.38,Enemy,90804,1,1,53
enemies,Enemy,Cave 403 CreeperT1 S1,Cave,-738.43,-23.38,Enemy,90811,1,1,53
enemies,Enemy,Cave 404 CreeperT1 S1,Cave,-739.05,-25.06,Enemy,90818,1,1,53
enemies,Enemy,Cave 405 CreeperT1 S1,Cave,-741.53,-25.23,Enemy,90825,1,1,53
enemies,Enemy,Cave 406 CreeperT1 S1,Cave,-739.63,-26.66,Enemy,90832,1,1,53
enemies,Enemy,Cave 407 CreeperT1 S1,Cave,-739.02,-26.22,Enemy,90839,1,1,53
enemies,Enemy,Cave 408 CreeperT1 S1,Cave,-739.43,-23.38,Enemy,90846,1,1,53
enemies,Enemy,Cave 409 CreeperT1 S1,Cave,-735.91,-25.99,Enemy,90853,1,1,53
enemies,Enemy,Cave 410 CreeperT1 S1,Cave,-740.67,-24.89,Enemy,90860,1,1,53
enemies,Enemy,Cave 411 CreeperT1 S1,Cave,-738.43,-24.38,Enemy,90867,1,1,53
enemies,Enemy,Cave 412 CreeperT1 S1,Cave,-738.52,-27.22,Enemy,90874,1,1,53
enemies,Enemy,Cave 413 CreeperT1 S1,Cave,-739.56,-24.44,Enemy,90881,1,1,53
enemies,Enemy,Cave 414 CreeperT1 S1,Cave,-737.42,-24.17,Enemy,90888,1,1,53
enemies,Enemy,Cave 415 CreeperT1 S1,Cave,-740.68,-26.82,Enemy,90895,1,1,53
enemies,Enemy,Cave 416 CreeperT2 S1,Cave,-736.82,-25.37,Enemy,90902,1,2,47
enemies,Enemy,Cave 417 CreeperT2 S1,Cave,-740.37,-22.61,Enemy,90917,1,2,47
enemies,Enemy,Cave 418 CreeperT2 S1,Cave,-742.45,-24.86,Enemy,90932,1,2,47
enemies,Enemy,Cave 419 CreeperT2 S1,Cave,-760.34,-23.53,Enemy,90947,1,2,47
enemies,Enemy,Cave 420 CreeperT2 S1,Cave,-760.34,-24.71,Enemy,90962,1,2,47
enemies,Enemy,Cave 421 FighterT2 S1,Cave,-730.27,34.6,Enemy,90981,1,2,71
enemies,Enemy,Cave 422 FighterT2 S1,Cave,-730.27,33.23,Enemy,90989,1,2,71
enemies,Enemy,Cave 423 FighterT2 S1,Cave,-742,46,Enemy,91001,1,2,71
enemies,Enemy,Cave 424 FighterT2 S1,Cave,-740,46,Enemy,91009,1,2,71
enemies,Enemy,Cave 425 FighterT2 S1,Cave,-752,34,Enemy,91021,1,2,71
enemies,Enemy,Cave 426 FighterT2 S1,Cave,-752,32,Enemy,91029,1,2,71
enemies,Enemy,Cave 427 FighterT2 S1,Cave,-742,22,Enemy,91041,1,2,71
enemies,Enemy,Cave 428 FighterT2 S1,Cave,-740,22,Enemy,91049,1,2,71
enemies,Enemy,Cave 429 CreeperT1 S2,Cave,-717.22,83.89,Enemy,91061,2,1,128
enemies,Enemy,Cave 430 CreeperT1 S2,Cave,-720,86,Enemy,91069,2,1,128
enemies,Enemy,Cave 431 CreeperT1 S2,Cave,-719,81,Enemy,91077,2,1,128
enemies,Enemy,Cave 432 CreeperT1 S1,Cave,-714,76,Enemy,91085,1,1,53
enemies,Enemy,Cave 433 CreeperT1 S1,Cave,-716,79,Enemy,91092,1,1,53
enemies,Enemy,Cave 434 CreeperT1 S1,Cave,-708,88,Enemy,91099,1,1,53
enemies,Enemy,Cave 435 CreeperT1 S1,Cave,-716,88,Enemy,91106,1,1,53
enemies,Enemy,Cave 436 CreeperT1 S2,Cave,-687.22,89.89,Enemy,91117,2,1,128
enemies,Enemy,Cave 437 CreeperT1 S2,Cave,-690,92,Enemy,91125,2,1,128
enemies,Enemy,Cave 438 CreeperT1 S2,Cave,-689,87,Enemy,91133,2,1,128
enemies,Enemy,Cave 439 CreeperT1 S1,Cave,-696,83,Enemy,91141,1,1,53
enemies,Enemy,Cave 440 CreeperT1 S1,Cave,-698,86,Enemy,91148,1,1,53
enemies,Enemy,Cave 441 CreeperT1 S1,Cave,-690,95,Enemy,91155,1,1,53
enemies,Enemy,Cave 442 CreeperT1 S1,Cave,-696.1,95,Enemy,91162,1,1,53
enemies,Enemy,Cave 443 BloberT2 S2,Cave,-773,133,Enemy,91173,2,2,110
enemies,Enemy,Cave 444 BloberT2 S2,Cave,-771,133,Enemy,91198,2,2,110
enemies,Enemy,Cave 445 BloberT2 S2,Cave,-776,122,Enemy,91223,2,2,110
enemies,Enemy,Cave 446 BloberT2 S2,Cave,-772,122,Enemy,91248,2,2,110
enemies,Enemy,Cave 447 BloberT2 S2,Cave,-774,121,Enemy,91273,2,2,110
enemies,Enemy,Cave 448 BloberT2 S2,Cave,-826,137,Enemy,91302,2,2,110
enemies,Enemy,Cave 449 BloberT2 S2,Cave,-826,135,Enemy,91327,2,2,110
enemies,Enemy,Cave 450 BloberT2 S2,Cave,-842,153,Enemy,91356,2,2,110
enemies,Enemy,Cave 451 BloberT2 S2,Cave,-848,153,Enemy,91381,2,2,110
enemies,Enemy,Cave 452 BloberT2 S2,Cave,-840,153,Enemy,91406,2,2,110
enemies,Enemy,Cave 453 BloberT2 S2,Cave,-844,153,Enemy,91431,2,2,110
enemies,Enemy,Cave 454 BloberT2 S2,Cave,-846,153,Enemy,91456,2,2,110
enemies,Enemy,Cave 455 BloberT2 S2,Cave,-848,168.54,Enemy,91481,2,2,110
enemies,Enemy,Cave 456 BloberT2 S2,Cave,-843,167,Enemy,91506,2,2,110
enemies,Enemy,Cave 457 BloberT2 S2,Cave,-844,168.54,Enemy,91531,2,2,110
enemies,Enemy,Cave 458 BloberT2 S2,Cave,-845,167,Enemy,91556,2,2,110
enemies,Enemy,Cave 459 BloberT2 S2,Cave,-840,168.54,Enemy,91581,2,2,110
enemies,Enemy,Cave 460 BloberT2 S2,Cave,-752,122,Enemy,91610,2,2,110
enemies,Enemy,Cave 461 BloberT2 S2,Cave,-748,121,Enemy,91635,2,2,110
enemies,Enemy,Cave 462 BloberT2 S2,Cave,-761,119,Enemy,91660,2,2,110
enemies,Enemy,Cave 463 BloberT2 S2,Cave,-762,116,Enemy,91685,2,2,110
enemies,Enemy,Cave 464 BloberT2 S2,Cave,-761,113,Enemy,91710,2,2,110
enemies,Enemy,Cave 465 BloberT2 S2,Cave,-769,116,Enemy,91735,2,2,110
enemies,Enemy,Cave 466 BloberT2 S2,Cave,-744,222,Enemy,91764,2,2,110
enemies,Enemy,Cave 467 BloberT2 S2,Cave,-749,226,Enemy,91793,2,2,110
enemies,Enemy,Cave 468 BloberT2 S2,Cave,-755,228,Enemy,91822,2,2,110
enemies,Enemy,Cave 469 BloberT2 S2,Cave,-759,225,Enemy,91851,2,2,110
enemies,Enemy,Cave 470 BloberT2 S2,Cave,-764,223,Enemy,91880,2,2,110
enemies,Enemy,Cave 471 BloberT2 S2,Cave,-768,220,Enemy,91909,2,2,110
enemies,Enemy,Cave 472 BloberT2 S2,Cave,-740,220,Enemy,91938,2,2,110
enemies,Enemy,Cave 473 BloberT2 S2,Cave,-757,222,Enemy,91967,2,2,110
enemies,Enemy,Cave 474 BloberT2 S2,Cave,-750,221,Enemy,91996,2,2,110
enemies,Enemy,Cave 475 BloberT2 S2,Cave,-770,152,Enemy,92025,2,2,110
enemies,Enemy,Cave 476 BloberT2 S2,Cave,-772,155.46,Enemy,92050,2,2,110
enemies,Enemy,Cave 477 BloberT2 S2,Cave,-776,155.46,Enemy,92075,2,2,110
enemies,Enemy,Cave 478 BloberT2 S2,Cave,-778,152,Enemy,92100,2,2,110
enemies,Enemy,Cave 479 BloberT2 S2,Cave,-776,148.54,Enemy,92125,2,2,110
enemies,Enemy,Cave 480 BloberT2 S2,Cave,-772,148.54,Enemy,92150,2,2,110
enemies,Enemy,Cave 481 BloberT2 S2,Cave,-772,202,Enemy,92179,2,2,110
enemies,Enemy,Cave 482 BloberT2 S2,Cave,-770,200,Enemy,92204,2,2,110
enemies,Enemy,Cave 483 BloberT2 S2,Cave,-772,197,Enemy,92229,2,2,110
enemies,Enemy,Cave 484 Frogger T3 S3,Cave,-754,186,Enemy,92258,3,3,99
enemies,Enemy,Cave 485 BloberT2 S2,Cave,-743,185,Enemy,92299,2,2,110
enemies,Enemy,Cave 486 BloberT2 S2,Cave,-757,171,Enemy,92324,2,2,110
enemies,Enemy,Cave 487 BloberT2 S2,Cave,-752,171,Enemy,92349,2,2,110
enemies,Enemy,Cave 488 BloberT2 S2,Cave,-741,186,Enemy,92374,2,2,110
enemies,Enemy,Cave 489 BloberT2 S2,Cave,-741,183,Enemy,92399,2,2,110
enemies,Enemy,Cave 490 BloberT2 S2,Cave,-798,209,Enemy,92428,2,2,110
enemies,Enemy,Cave 491 BloberT2 S2,Cave,-804,203,Enemy,92453,2,2,110
enemies,Enemy,Cave 492 BloberT2 S2,Cave,-796,203,Enemy,92478,2,2,110
enemies,Enemy,Cave 493 BloberT2 S2,Cave,-800,218,Enemy,92503,2,2,110
enemies,Enemy,Cave 494 BloberT2 S2,Cave,-802,209,Enemy,92528,2,2,110
enemies,Enemy,Cave 495 BloberT2 S2,Cave,-796,214,Enemy,92553,2,2,110
enemies,Enemy,CaveExtra 000 DoublerT1 S1 Solid Static,CaveExtra,-1404,-69,Enemy,106870,1,1,46
enemies,Enemy,CaveExtra 001 DoublerT1 S1 Solid Static,CaveExtra,-1419,-58,Enemy,106878,1,1,46
enemies,Enemy,CaveExtra 002 DoublerT1 S1 Solid Static,CaveExtra,-1420,-66,Enemy,106886,1,1,46
enemies,Enemy,CaveExtra 003 DoublerT1 S1 Solid Static,CaveExtra,-1388,-60,Enemy,106894,1,1,46
enemies,Enemy,CaveExtra 004 DoublerT1 S1 Solid Static,CaveExtra,-1398,-96,Enemy,106902,1,1,46
enemies,Enemy,Dungeon1 000 StrollerT1 S1,Dungeon1,548,239,Enemy,109126,1,1,44
enemies,Enemy,Dungeon1 001 StrollerT1 S1,Dungeon1,548,233,Enemy,109130,1,1,44
enemies,Enemy,Dungeon1 002 CreeperT1 S1,Dungeon1,548,213,Enemy,109135,1,1,53
enemies,Enemy,Dungeon1 003 CreeperT1 S1,Dungeon1,543,200,Enemy,109142,1,1,53
enemies,Enemy,Dungeon1 004 FighterT1 S1,Dungeon1,561,207,Enemy,109149,1,1,70
enemies,Enemy,Dungeon1 005 CreeperT1 S1,Dungeon1,544,213,Enemy,109155,1,1,53
enemies,Enemy,Dungeon1 006 CreeperT1 S1,Dungeon1,540,201,Enemy,109162,1,1,53
enemies,Enemy,Dungeon1 007 FighterT1 S1,Dungeon1,561,205,Enemy,109169,1,1,70
enemies,Enemy,Dungeon1 008 CrosserT1 S1 Gamma,Dungeon1,424,205,Enemy,109176,1,1,64
enemies,Enemy,Dungeon1 009 StrollerT1 S1,Dungeon1,427,201,Enemy,109195,1,1,44
enemies,Enemy,Dungeon1 010 StrollerT1 S1,Dungeon1,413.78,204.02,Enemy,109199,1,1,44
enemies,Enemy,Dungeon1 011 StrollerT1 S1,Dungeon1,445,202.88,Enemy,109203,1,1,44
enemies,Enemy,Dungeon1 012 CreeperT1 S1,Dungeon1,420,195,Enemy,109207,1,1,53
enemies,Enemy,Dungeon1 013 StrollerT1 S1,Dungeon1,476,205,Enemy,109215,1,1,44
enemies,Enemy,Dungeon1 014 CreeperT1 S1,Dungeon1,454,205,Enemy,109219,1,1,53
enemies,Enemy,Dungeon1 015 CreeperT1 S1,Dungeon1,472,212,Enemy,109226,1,1,53
enemies,Enemy,Dungeon1 016 ShooterT1 S2 Solid,Dungeon1,537,275,Enemy,109235,2,1,60
enemies,Enemy,Dungeon1 017 ShooterT1 S2 Solid,Dungeon1,543,275,Enemy,109239,2,1,60
enemies,Enemy,Dungeon1 018 ShooterT1 S2 Solid,Dungeon1,549,275,Enemy,109243,2,1,60
enemies,Enemy,Dungeon1 019 ShooterT1 S2 Solid,Dungeon1,555,275,Enemy,109247,2,1,60
enemies,Enemy,Dungeon1 020 ShooterT1 S2 Solid,Dungeon1,561,275,Enemy,109251,2,1,60
enemies,Enemy,Dungeon1 021 ShooterT1 S2 Solid,Dungeon1,567,275,Enemy,109255,2,1,60
enemies,Enemy,Dungeon1 022 ShooterT1 S2 Solid,Dungeon1,573,275,Enemy,109259,2,1,60
enemies,Enemy,Dungeon1 023 ShooterT1 S2 Solid,Dungeon1,579,275,Enemy,109263,2,1,60
enemies,Enemy,Dungeon1 024 ShooterT1 S2 Solid,Dungeon1,585,275,Enemy,109267,2,1,60
enemies,Enemy,Dungeon1 025 StrollerT1 S1,Dungeon1,580,266,Enemy,109272,1,1,44
enemies,Enemy,Dungeon1 026 StrollerT1 S1,Dungeon1,576,263,Enemy,109276,1,1,44
enemies,Enemy,Dungeon1 027 StrollerT1 S1,Dungeon1,544,261,Enemy,109280,1,1,44
enemies,Enemy,Dungeon1 028 ShooterT1 S2 Solid,Dungeon1,608,183,Enemy,109286,2,1,60
enemies,Enemy,Dungeon1 029 ShooterT1 S2 Solid,Dungeon1,610,183,Enemy,109290,2,1,60
enemies,Enemy,Dungeon1 030 ShooterT1 S2 Solid,Dungeon1,612,183,Enemy,109294,2,1,60
enemies,Enemy,Dungeon1 031 ShooterT1 S2 Solid,Dungeon1,614,183,Enemy,109298,2,1,60
enemies,Enemy,Dungeon1 032 ShooterT1 S2 Solid,Dungeon1,616,183,Enemy,109302,2,1,60
enemies,Enemy,Dungeon1 033 ShooterT1 S2 Solid,Dungeon1,618,183,Enemy,109306,2,1,60
enemies,Enemy,Dungeon1 034 ShooterT1 S2 Solid,Dungeon1,620,183,Enemy,109310,2,1,60
enemies,Enemy,Dungeon1 035 ShooterT1 S2 Solid,Dungeon1,622,183,Enemy,109314,2,1,60
enemies,Enemy,Dungeon1 036 ShooterT1 S2 Solid,Dungeon1,624,183,Enemy,109318,2,1,60
enemies,Enemy,Dungeon1 037 CrosserT1 S2 Gamma,Dungeon1,612,239,Enemy,109324,2,1,86
enemies,Enemy,Dungeon1 038 CrosserT1 S2 Solid,Dungeon1,495,236,Enemy,109344,2,1,52
enemies,Enemy,Dungeon1 039 CrosserT1 S2 Solid,Dungeon1,555,152,Enemy,109355,2,1,52
enemies,Enemy,Dungeon1 040 ShooterT1 S1,Dungeon1,482,175,Enemy,109369,1,1,45
enemies,Enemy,Dungeon1 041 ShooterT1 S1,Dungeon1,498,175,Enemy,109373,1,1,45
enemies,Enemy,Dungeon1 042 ShooterT1 S1,Dungeon1,480,179,Enemy,109378,1,1,45
enemies,Enemy,Dungeon1 043 ShooterT1 S1,Dungeon1,500,179,Enemy,109382,1,1,45
enemies,Enemy,Dungeon1 044 ShooterT1 S1,Dungeon1,500,171,Enemy,109386,1,1,45
enemies,Enemy,Dungeon1 045 ShooterT1 S1,Dungeon1,480,171,Enemy,109390,1,1,45
enemies,Enemy,Dungeon1 046 PiercerT1 S1,Dungeon1,433,225,Enemy,109410,1,1,91
enemies,Enemy,Dungeon1 047 PiercerT1 S1,Dungeon1,413,225,Enemy,109414,1,1,91
enemies,Enemy,Dungeon1 048 ShooterT1 S1,Dungeon1,410,225,Enemy,109419,1,1,45
enemies,Enemy,Dungeon1 049 ShooterT1 S1,Dungeon1,436,225,Enemy,109423,1,1,45
enemies,Enemy,Dungeon1 050 PiercerT1 S1,Dungeon1,417,229,Enemy,109427,1,1,91
enemies,Enemy,Dungeon1 051 PiercerT1 S1,Dungeon1,429,229,Enemy,109431,1,1,91
enemies,Enemy,Dungeon1 052 PiercerT1 S1,Dungeon1,417,221,Enemy,109435,1,1,91
enemies,Enemy,Dungeon1 053 PiercerT1 S1,Dungeon1,429,221,Enemy,109439,1,1,91
enemies,Enemy,Dungeon1 054 PiercerT1 S2,Dungeon1,432,230,Enemy,109444,2,1,130
enemies,Enemy,Dungeon1 055 PiercerT1 S3,Dungeon1,414,225,Enemy,109448,3,1,139
